"ProductId","Image Url","Video Url","Product Desc","Discount Price","Discount","Currency","Commission Rate","Commission","Sales180Day","Store Level","Comment Score","Promotion Url","Seller Code","Code Available Time Start","Code Available Time End","Code Campaign Type","Code Value/Rate","Code Mini Spend","Code Quantity","Code Promotion Url"
"1005004167149061","https://ae04.alicdn.com/kf/S1918c8a2b7494bbba01bed9e9abf065bo.jpg","","KK3 Pro 4K Dual HD Camera Drone WiFi FPV Foldable RC Drone Quadcopter RTF Obstacle Avoidance Altitude Hold Mode","USD 22.28","35.00%","USD","7","USD 1.56","0","Good","0","https://s.click.aliexpress.com/e/_De5Kibv",,,,,,,,
"1005004326109118","https://ae04.alicdn.com/kf/S97b1cc051aeb415191f4d62e72ca0c99j.jpg","https://cloud.video.taobao.com/play/u/2214167116274/p/1/e/6/t/10301/1100035490371.mp4,https://cloud.video.taobao.com/play/u/2214167116274/p/1/e/6/t/10301/1100035489496.mp4","2022 Latest XT8 Pro RC Mini Led Drone With 4K Dual HD Camera Video Shooting Quadcopter FPV One-Key Return Toys for Kids Gift","USD 19.90","40.00%","USD","10.0","USD 1.99","1","Good","0","https://s.click.aliexpress.com/e/_DDEgr0P",,,,,,,,
"1005004661275949","https://ae04.alicdn.com/kf/Sa5e3ecd59d5e48c687bd09ecd25f9e1at.jpg","","Drones with Camera HD 4K GPS Professional Brushless Motor Drone Profesional RC Quadcopter Camera Helicopter FPV 5G Wifi Dron","USD 106.39","30.00%","USD","7","USD 7.45","8","No Score","0","https://s.click.aliexpress.com/e/_DFhAe4F",,,,,,,,
"1005004155075923","https://ae04.alicdn.com/kf/S6871d2a86c1f483388c074df0efc2130Y.jpg","","JJRC New Mini Drone Helicopter 4K profession HD Drone Air Pressure Height Maintain Foldable Quadcopter Helicopter Toys","USD 13.40","33.00%","USD","7","USD 0.94","3","Good","5","https://s.click.aliexpress.com/e/_DFqCEIR",,,,,,,,
"1005004241584033","https://ae04.alicdn.com/kf/U86d8109da4374190b931969676846e56y.jpg","","New P8 Mini Drone 4K Dual Camera Wifi FPV Four Sides Infrared Obstacle Avoidance Folding Quadcopter Helicopter Gifts","USD 80.91","0.00%","USD","7","USD 5.66","0","Below Average","0","https://s.click.aliexpress.com/e/_DCJYiZ5",,,,,,,,
"1005004308279227","https://ae04.alicdn.com/kf/S1725c9857b29419a99485a9904e304f3F.jpg","","New SG908 MAX Camera Drone 4K Professional SG908 RC Distance 3KM 3-Axis Gimbal Stabilizer Brushless 5G WIFI GPS Quadcopter Dron","USD 167.99","41.00%","USD","7","USD 11.76","1","Below Average","0","https://s.click.aliexpress.com/e/_Dl1Nyn1",,,,,,,,
"1005004144050544","https://ae04.alicdn.com/kf/Sf7a96b8f60374748a9c4bb0883344411w.jpg","https://cloud.video.taobao.com/play/u/2212921152883/p/1/e/6/t/10301/1100009929835.mp4","Profesional 4K Drone GPS Camera Dron with 3 Axis Gimbal EIS Brushless Quadcopter Drones 5G WIFI FPV RC Helicopter SG906 MAX2 MAX","USD 223.99","21.00%","USD","7","USD 15.68","16","No Score","5","https://s.click.aliexpress.com/e/_DcuGrq7",,,,,,,,
"1005004382523332","https://ae04.alicdn.com/kf/S5855dc8ee4e54e658b881f88df099280w.jpg","","Drone Picture Transmission Obstacle Avoidance Portable 8K HD Hovering Flight GPS With Camera Professional RC Quadcopter Wifi 5G","USD 34.67","23.00%","USD","7","USD 2.43","0","Good","0","https://s.click.aliexpress.com/e/_DBekE9l",,,,,,,,
"1005002789361974","https://ae04.alicdn.com/kf/H1d3cef5d34ae4b9cb4792fefe258192dB.jpg","","E58 WIFI FPV With Wide Angle HD 4K Single/Dual Camera Hight Hold Mode Foldable Arm RC Quadcopter Drone X Pro RTF Drone","USD 6.99","0.00%","USD","15.0","USD 1.05","5","Below Average","1","https://s.click.aliexpress.com/e/_Ddd9uiJ",,,,,,,,
"1005004355160726","https://ae04.alicdn.com/kf/Sa90480617e32414aaafa5d732233c8680.jpg","https://cloud.video.taobao.com/play/u/2212989710238/p/1/e/6/t/10301/1100040684556.mp4,https://cloud.video.taobao.com/play/u/2212989710238/p/1/e/6/t/10301/1100040688228.mp4","V2 Mini Drone HD Camera WiFi Fpv Air Pressure Altitude Hold Black And Gray Foldable Quadcopter RC Drone Toy","USD 16.25","69.00%","USD","8.0","USD 1.30","0","Good","0","https://s.click.aliexpress.com/e/_DdWSPMX",,,,,,,,
"1005004612997364","https://ae04.alicdn.com/kf/Sc248b11f722a4ff4956db893f7118b7cL.jpg","","E88 Rc Drone 4K Profesional HD Dual Camera 2.4Ghz Mini Foldable Quadcopter Real-time Transmission Helicopters Gift Toys for Boy","USD 26.76","57.00%","USD","8.0","USD 2.14","0","Good","0","https://s.click.aliexpress.com/e/_DFcvzHv",,,,,,,,
"1005003140605488","https://ae04.alicdn.com/kf/H711f9d0120b447139bbc6ae590a651e3a.jpg","","E99 Pro2 RC Mini Drone 4K 1080P 720P Dual Camera WIFI FPV Aerial Photography Helicopter Foldable Quadcopter Dron Toys","USD 20.33","45.00%","USD","7","USD 1.42","4","Good","5","https://s.click.aliexpress.com/e/_DcQvQNV",,,,,,,,
"1005004678266844","https://ae04.alicdn.com/kf/Scf9aee5a269b43a29a13482269193e8dK.jpg","","KY910 Mini Drone with Dual Camera 4K HD Wide Angle Wifi FPV Professional Foldable Outdoor RC Helicopter Quadcopter Toys Foy Boys","USD 22.04","51.00%","USD","7","USD 1.54","0","No Score","0","https://s.click.aliexpress.com/e/_DDrXVkX",,,,,,,,
"1005003599688214","https://ae04.alicdn.com/kf/H26a40a6e87844a2cae1245da99632388O.jpg","https://cloud.video.taobao.com/play/u/2212651442883/p/1/e/6/t/10301/338914479675.mp4","E525 Drone 4k HD Wide-Angle Camera WIFI Profissional Obstacle Avoidance Fixed Height Aerial Photography Helicopter RC Quadcopter","USD 39.01","49.00%","USD","7","USD 2.73","0","Average","0","https://s.click.aliexpress.com/e/_DdTr8WR",,,,,,,,
"1005004612646261","https://ae04.alicdn.com/kf/S3864131ffcee42e29b893c304c7b24b5p.jpg","","Best SG107 PRO GPS 8K Drone Professional Camera 5G WIFI FPV 1.2KM Distance Brushless Motor Auto Return Rc Quadcopter","USD 99.29","51.00%","USD","8.0","USD 7.94","0","Good","0","https://s.click.aliexpress.com/e/_Des1sAP",,,,,,,,
"1005003909192475","https://ae04.alicdn.com/kf/S5e13c3b7232c4587b2e16f01d662712b7.jpg","https://cloud.video.taobao.com/play/u/2213019129733/p/1/e/6/t/10301/347285228048.mp4","S90 Rc Drone 4k HD Wide Angle Camera 720P WiFi fpv Drone Dual Camera Folding Quadcopter Real-time transmission Helicopter Toys","USD 25.99","0.00%","USD","7","USD 1.82","0","Average","0","https://s.click.aliexpress.com/e/_DERfla3",,,,,,,,
"1005003993337499","https://ae04.alicdn.com/kf/S9dca494cbcb746cca6524abb8d4c96ffd.jpg","https://cloud.video.taobao.com/play/u/2211468881998/p/1/e/6/t/10301/349453964487.mp4","2022 NEW E88 Mini Drone 4K HD Daul Camera With Wifi FPV Portable Foldable Remote Control Drones Rc Quadcopter Camera Dron Toys","USD 21.65","42.00%","USD","7","USD 1.52","2","Below Average","5","https://s.click.aliexpress.com/e/_Dd6D3kn",,,,,,,,
"1005004294095085","https://ae04.alicdn.com/kf/S8d6cdca0aeac41fea5c89a21fa4a48184.jpg","https://cloud.video.taobao.com/play/u/3216278327/p/1/e/6/t/10301/1100030144852.mp4","YL/RC S60 Foldable RC Drone Helicopter 4K Dual Camera Altitude Hold WiFi FPV 2.4GHz 4CH Quadcopter Toys for Beginners","USD 22.05","51.00%","USD","7","USD 1.54","0","Good","0","https://s.click.aliexpress.com/e/_DFx6N8R",,,,,,,,
"1005004070248079","https://ae04.alicdn.com/kf/S6ca27055064a4095895a0acaffe6fc949.jpg","https://cloud.video.taobao.com/play/u/2212651442883/p/1/e/6/t/10301/353122458880.mp4","RG106 Drone 8k Dual Camera Profesional GPS Aerial Photography 3 Axis Brushless Airplane Helicopter 5G WiFi Foldable Rc Quadcopte","USD 162.23","50.00%","USD","7","USD 11.36","3","Average","5","https://s.click.aliexpress.com/e/_DefAQ9N",,,,,,,,
"1005003392977066","https://ae04.alicdn.com/kf/H740056080fef44fea8362a7ec54c7ebeU.jpg","https://cloud.video.taobao.com/play/u/2211597696955/p/1/e/6/t/10301/330515425533.mp4","20 Mins Fly FPV Drone for Adult , JJRC H68 RC Drone with 1080P HD Camera WIFI Live Video Headless Mode Altitude Hold Quadcopter","USD 35.54","35.00%","USD","7","USD 2.49","6","Good","5","https://s.click.aliexpress.com/e/_De4Dd23",,,,,,,,
"1005001812558627","https://ae04.alicdn.com/kf/H471cd59d199a42a2b149b426badd96ccP.jpg","","X35 RC Drone GPS Wifi 4K HD Camera Professional RC Quadcopter Brushless Motor Gimbal Stabilizer Aerial Photography Aircraft  Toy","USD 116.74","18.00%","USD","7","USD 8.17","0","Good","1","https://s.click.aliexpress.com/e/_DmnhHYf",,,,,,,,
"1005003984702372","https://ae04.alicdn.com/kf/Hdeede8463af84ef0b5a2c25f3574ecaeF.jpg","","Mini UFO Drone Intelligent Induction UFO Anti-collision Flying Helicopter Sensing Aircraft Electronic Model Quadcopter Toys","USD 9.59","41.00%","USD","7","USD 0.67","0","Average","0","https://s.click.aliexpress.com/e/_DmtO2Pp",,,,,,,,
"1005004445182280","https://ae04.alicdn.com/kf/S34527c06875e4be48717809a6ebe8882C.png","https://cloud.video.taobao.com/play/u/2210598245451/p/1/e/6/t/10301/1100055084388.mp4","New RC Drone Quadcopter Uav with 4K HD Camera Wifi FPV Aerial Photography Obstacle Avoidance Function Remote Control Helicopter","USD 26.28","50.00%","USD","8.0","USD 2.10","0","Below Average","0","https://s.click.aliexpress.com/e/_Ddh0Zcf",,,,,,,,
"1005004526002680","https://ae04.alicdn.com/kf/Sa67813708fb7493792ec0cbd9846791bu.jpg","https://cloud.video.taobao.com/play/u/2213944504123/p/1/e/6/t/10301/337398974393.mp4","L900 PRO Upgraded GPS Drone 4K Camera FPV Quadcopter Brushless 5G 1.2KM Flight RC Helicopter HD Camera Drone 220g","USD 93.91","0.00%","USD","7","USD 6.57","2","Below Average","0","https://s.click.aliexpress.com/e/_DCCIRzD",,,,,,,,
"1005004140262906","https://ae04.alicdn.com/kf/Sa429c3da07934be38c00f593c2a09642C.jpg","https://cloud.video.taobao.com/play/u/2204179481684/p/1/e/6/t/10301/1100009284932.mp4","S126 Mini RC UFO Drone Flashing Light Hand Sensing Helicopter Infrared Quadcopter Remote Control  Flip Drones Toys For Boys","USD 21.00","40.00%","USD","7","USD 1.47","0","Average","0","https://s.click.aliexpress.com/e/_DFd1fFl",,,,,,,,
"1005004677765603","https://ae04.alicdn.com/kf/S0204d950101447cc830b8229a3511fc14.jpg","","New K90 Max GPS Drone 360 Degree Laser Obstacle Avoidance 4K HD Camera Aerial Photography Brushless RC Quadcopter Vs L900","USD 153.69","50.00%","USD","20.0","USD 30.74","0","No Score","0","https://s.click.aliexpress.com/e/_DkFlYHN",,,,,,,,
"1005004441907058","https://ae04.alicdn.com/kf/Sa50d89ba0da147c9a37481bffa515608H.jpg","","LF606 Drone Profesional HD Dual Camera Mini Foldable Quadcopter Real-time Transmission Helicopters Gift Toys for Boy","USD 5.09","47.00%","USD","7","USD 0.36","1","Good","0","https://s.click.aliexpress.com/e/_DCd8nD1",,,,,,,,
"1005003076073197","https://ae04.alicdn.com/kf/Hba330b063e524ecbbedc92f6174078faX.jpg","","E58 Foldable Mini Drone 4K Wide Angle Camera 2.4G Control 6 Axis 4 Motor Headless Mode Multiple Function RC Drone Quadcopter Toy","USD 1.71","57.00%","USD","7","USD 0.12","1","Average","5","https://s.click.aliexpress.com/e/_DejVARt",,,,,,,,
"1005004407522944","https://ae04.alicdn.com/kf/S4679de44f2744dd797dafe186ab04ca58.jpg","","SG906 MAX2 Drone 4K Profesional GPS 4KM RC Quadcopter with Camera Laser Obstacle Avoidance 3-Axis Gimbal 5G WiFi FPV Dron Drones","USD 257.99","50.00%","USD","7","USD 18.06","0","Below Average","0","https://s.click.aliexpress.com/e/_DnE3H3V",,,,,,,,
"1005003336288109","https://ae04.alicdn.com/kf/Ud5c4bbc1ca634e5ea9bbc2432ef45983r.jpg","https://cloud.video.taobao.com/play/u/2212618751060/p/1/e/6/t/10301/327835472032.mp4,https://cloud.video.taobao.com/play/u/2212618751060/p/1/e/6/t/10301/328689746684.mp4","New Mini Drone 4K 1080P HD Camera WiFi Fpv Air Pressure Altitude Hold Foldable Quadcopter RC Dron Kid Toy Boys GIft","USD 24.33","57.00%","USD","7","USD 1.70","13","Average","4.3","https://s.click.aliexpress.com/e/_DmN5ahl",,,,,,,,
"1005004545841085","https://ae04.alicdn.com/kf/S8dee479765bc4298b52aa28d5732fed4C.jpg","https://cloud.video.taobao.com/play/u/2207662144517/p/1/e/6/t/10301/1100041398188.mp4","QJ New Quadcopter E88 Pro WIFI FPV Drone With Wide Angle HD 4K 1080P Camera Height Hold RC Foldable Quadcopter Dron Gift Toy","USD 34.10","49.00%","USD","7","USD 2.39","0","Good","0","https://s.click.aliexpress.com/e/_DmXfXnd",,,,,,,,
"1005004359773852","https://ae04.alicdn.com/kf/S99cce26d14dc4d7886454dce712e822fB.jpg","https://cloud.video.taobao.com/play/u/2212829549066/p/1/e/6/t/10301/1100041502276.mp4","2022 NEW AE8 MAX GPS Drone 8K Professional Dual HD Camera FPV 5Km Aerial Photography Brushless Motor Foldable Quadcopter Toys","USD 95.18","51.00%","USD","8.0","USD 7.61","0","Below Average","0","https://s.click.aliexpress.com/e/_DErjXdp",,,,,,,,
"1005004673361359","https://ae04.alicdn.com/kf/S280af1bcf2bc45ec8c938a7c2f137eb6s.jpg","https://cloud.video.taobao.com/play/u/2213019129733/p/1/e/6/t/10301/350326943626.mp4","Brushless Motor Drone JJRC X17 Foldable Quadcopter FPV 5G WiFi GPS Dual HD Headless Mode RC Drone support TF Card 30 mins Flight","USD 164.40","0.00%","USD","7","USD 11.51","0","Average","0","https://s.click.aliexpress.com/e/_DFk8wX1",,,,,,,,
"1005003140742640","https://ae04.alicdn.com/kf/H2845dba8d2f841699a58eab89d4c106b9.jpg","","Visuo XS816 RC Drone with 50 Times Zoom WiFi FPV 4K Dual Camera Optical Flow Quadcopter Foldable Selfie Dron VS SG106 M70","USD 50.43","50.00%","USD","7","USD 3.53","5","Good","5","https://s.click.aliexpress.com/e/_Dm2FCfh",,,,,,,,
"1005002913509739","https://ae04.alicdn.com/kf/H20afd6dddb434dbe9dcdb1e585c29652H.jpg","","LF606 Mini Pocket RC Drone Quadcopter Foldable Remote Control Drones Altitude Hold RC Toys Altitude Hold Headless Mode","USD 19.22","31.00%","USD","8.0","USD 1.54","0","Good","0","https://s.click.aliexpress.com/e/_DdHBahN",,,,,,,,
"1005004099374228","https://ae04.alicdn.com/kf/S245caa3780c24c0cb1b071fec44f45202.jpg","https://cloud.video.taobao.com/play/u/2208556545576/p/1/e/6/t/10301/354299615793.mp4","Mini Drones With Dual Camera 4K Drone Quadcopter Collapsible Rc Helicopter Toys Gift Foldable Quadcopter 360 Degree Flip","USD 20.12","37.00%","USD","7","USD 1.41","0","Average","0","https://s.click.aliexpress.com/e/_DeflLTl",,,,,,,,
"1005004401129359","https://ae04.alicdn.com/kf/S9ac62ebeefd84836a510433bf7d05a97j.jpg","","Drone Foldable Camera Drone Auto Return Headless Mode Quadcopter Outdoor GPS Quadcopter Toy","USD 58.83","40.00%","USD","7","USD 4.12","0","Good","0","https://s.click.aliexpress.com/e/_DepjQ43",,,,,,,,
"1005004054979309","https://ae04.alicdn.com/kf/S528cf8a7ba434b33983b0a285e0dd83aJ.jpg","","2022 New KK3 Pro Drone with 4K Dual HD Camera Obstacle avoidance WiFi FPV  Altitude Hold Mode Foldable RC Drone Quadcopter RTF","USD 32.54","0.00%","USD","7","USD 2.28","3","Below Average","0","https://s.click.aliexpress.com/e/_DmCPBwF",,,,,,,,
"1005004263403584","https://ae04.alicdn.com/kf/S9573915f9e7a4f76ba613015fee9d053D.jpg","","ZLL SG107 Mini Drone With 4K WIFI FPV GPS HD Dual Camera Quadcopter Optical Flow Rc Dron Gesture Control Quadcopter Kids Toy","USD 57.19","33.00%","USD","7","USD 4.00","1","Good","5","https://s.click.aliexpress.com/e/_DnmERWL",,,,,,,,
"1005002339506735","https://ae04.alicdn.com/kf/S677149a5798547a7aad19ee4e6e3ef745.jpg","","GEPRC SMART HD Toothpick FPV New Drone HD Camera Fpv  Height Maintain Quadcopter RC Dron Toy Gift","USD 311.25","17.00%","USD","7","USD 21.79","2","Good","5","https://s.click.aliexpress.com/e/_Dmsw94R",,,,,,,,
"4001187869595","https://ae04.alicdn.com/kf/H4a0e7a3630904007bea31dadbcc7bc96l.jpg","","KaKBeir Drone RC Helicopter Infraed Suspension Induction Electronic Model Funny Aircraft Quadcopter Small drone Toy for children","USD 4.92","44.00%","USD","7","USD 0.34","0","Good","0","https://s.click.aliexpress.com/e/_DdxIXq7",,,,,,,,
"1005004545829026","https://ae04.alicdn.com/kf/S145dba13d2ba4acba9aa64242984e3f7r.jpg","https://cloud.video.taobao.com/play/u/2207662144517/p/1/e/6/t/10301/1100017615494.mp4","2022 New XT8 Mini Drone 4K Professional HD Camera WIFI FPV Air Pressure Fixed Altitude Foldable Quadcopter RC Helicopter Toys","USD 27.79","49.00%","USD","7","USD 1.95","0","Good","0","https://s.click.aliexpress.com/e/_DCgJmeB",,,,,,,,
"1005004122292323","https://ae04.alicdn.com/kf/Se2449948df7a4564b738f6c9a10d9f7d4.jpg","https://cloud.video.taobao.com/play/u/2208132857401/p/1/e/6/t/10301/1100007302902.mp4","SG908 MAX/PRO Drone 3 Axis Gimbal 4K Camera 5G Wifi GPS FPV Professional Drone Quadcopter Distance 3km Brushless Electric Drone","USD 195.51","49.00%","USD","7","USD 13.69","8","Below Average","5","https://s.click.aliexpress.com/e/_DDmu4tN",,,,,,,,
"1005004008034226","https://ae04.alicdn.com/kf/S14111462c74a4ffb924c1fb6b27c39c4u.jpg","https://cloud.video.taobao.com/play/u/2212938553379/p/1/e/6/t/10301/327587800705.mp4","2021 New X2 Pro2 RC GPS Drone 4K 1080P Dual Camera Mechanical 2-Axis Gimbal Dual Camera 5G WIFI Brushless Foldable Quadcopter","USD 146.26","0.00%","USD","7","USD 10.24","0","Average","0","https://s.click.aliexpress.com/e/_DlI43BN",,,,,,,,
"1005004633695578","https://ae04.alicdn.com/kf/S78e69d6a5f8d4da39b20fbbaace5eee1E.jpg","","RH826 2.4g Remote Control Drone With Led Light Quadcopter Remote Control Helicopter Toy For Boys Gifts","USD 27.17","31.00%","USD","7","USD 1.90","0","Below Average","0","https://s.click.aliexpress.com/e/_DkPvRMn",,,,,,,,
"1005004620707969","https://ae04.alicdn.com/kf/S0ec683a6b15148b089f5448c52012c8aQ.jpg","","2022 New KK7 Pro GPS 5G WiFi FPV RC Drone with 4K/6K HD Dual Camera Optical Flow Positioning Foldable RC Drone Quadcopter Toys","USD 93.52","51.00%","USD","8.0","USD 7.48","0","Average","0","https://s.click.aliexpress.com/e/_DesVUJ1",,,,,,,,
"1005003456525798","https://ae04.alicdn.com/kf/Hf007a5f7360042b39121f62219615d6a5.jpg","https://cloud.video.taobao.com/play/u/2212651442883/p/1/e/6/t/10301/332400780002.mp4","KF105 Drone 4K HD Camera GPS Brushless EIS Anti-Shake Photography Professional Image Transmission Foldable RC Quadcopter","USD 131.36","49.00%","USD","7","USD 9.20","0","Average","0","https://s.click.aliexpress.com/e/_DdnAurZ",,,,,,,,
"1005004575276247","https://ae04.alicdn.com/kf/Sbc40fc5f59db40e28106de5e2382a256H.jpg","https://cloud.video.taobao.com/play/u/2212782222510/p/1/e/6/t/10301/1100072624325.mp4","Y305 Drone 4K Profesional with HD Camera 5G WiFi GPS 10km 35min 3-Axis Anti-Shake Gimbal Avoidance Quadcopter Brushless 4k Drone","USD 226.53","45.00%","USD","10.0","USD 22.65","0","Good","0","https://s.click.aliexpress.com/e/_Dk5aNQb",,,,,,,,
"1005003157928927","https://ae04.alicdn.com/kf/S63364d9025ea45c59023bf8e3b39cd98T.png","https://cloud.video.taobao.com/play/u/2211580157010/p/1/e/6/t/10301/322619401562.mp4","JC801 Drone With HD Camera RC Helicopter 4K Dual Camera Dron Aerial Photography Quadcopter WIFI Remote Control Plane Toys Gift","USD 18.12","30.00%","USD","12.0","USD 2.17","0","Below Average","4","https://s.click.aliexpress.com/e/_DdJA6N9",,,,,,,,
"1005003737852205","https://ae04.alicdn.com/kf/S7fd0b5b58e0440ef8b9fb54d406b15cbZ.jpg","","E99 Pro 4K Camera Drone Foldable Quadcopter FPV Drone with HD Single / Dual camera","USD 21.59","56.00%","USD","7","USD 1.51","0","Good","0","https://s.click.aliexpress.com/e/_DCdeNGn",,,,,,,,
"1005003451683270","https://ae04.alicdn.com/kf/H10020560b9df458da3d095f6ade4fefcs.jpg","https://cloud.video.taobao.com/play/u/2212651442883/p/1/e/6/t/10301/332590957440.mp4","S60 Drone 4K HD Wide Angle Dual Camera Flight Band WiFi Fpv Dron Foldable Profession Height Keep Stable Gimbal RC Quadcopter","USD 49.13","50.00%","USD","7","USD 3.44","1","Average","0","https://s.click.aliexpress.com/e/_DE8ckXv",,,,,,,,
"1005003955149636","https://ae04.alicdn.com/kf/Sf74be7230b314ca58e74d83d09c92eb0d.jpg","https://cloud.video.taobao.com/play/u/2212937830102/p/1/e/6/t/10301/349738975282.mp4","V12 2022 RC Drone 6K Profesional HD Camera Wide Angle Camera RC Quadcopter With WiFi Fpv Portable Mini Foldable Drone Child Toys","USD 28.42","50.00%","USD","7","USD 1.99","2","Good","0","https://s.click.aliexpress.com/e/_DkwYyzd",,,,,,,,
"1005004654521489","https://ae04.alicdn.com/kf/S3e9484d8c8d14a2d8845da00f3f3b40bd.jpg","https://cloud.video.taobao.com/play/u/1676975118/p/1/e/6/t/10301/1100081385843.mp4","SJRC F7 Pro Drone 4K Camera GPS HD 5G WiFi FPV 3KM 3 Axis Gimbal EIS Professional Brushless Quadcopter With Cam RC Foldable Dron","USD 215.97","20.00%","USD","7","USD 15.12","0","Good","0","https://s.click.aliexpress.com/e/_DF0R85l",,,,,,,,
"1005004398827970","https://ae04.alicdn.com/kf/S65698eabefdc4baf810b542b1c6f694f7.jpg","","Headless Mode WiFi FPV Quadcopters Optical Flow Positioning Foldable RC Drone for Children Holiday Birthday Gift","USD 28.41","50.00%","USD","7","USD 1.99","0","Average","0","https://s.click.aliexpress.com/e/_DFhi2Nl",,,,,,,,
"1005004546015621","https://ae04.alicdn.com/kf/Sb1b6c846a35e43fe995d0deb764a53b5j.jpg","","QJ New KF102 GPS Drone 4K Dual Camera 5G Wifi FPV Obstacle Avoidance Folding Quadcopter Helicopter RC Distance 1200M Gifts Toys","USD 139.88","48.00%","USD","7","USD 9.79","0","Good","0","https://s.click.aliexpress.com/e/_DmXDHvh",,,,,,,,
"1005004378459786","https://ae04.alicdn.com/kf/S50f888cae9e040d7b350a72d6c2ff67ck.jpg","https://cloud.video.taobao.com/play/u/2206490972662/p/1/e/6/t/10301/1100045554506.mp4","New XT8 Mini Drone 4K Professional HD Camera WIFI FPV Air Pressure Fixed Altitude Foldable Quadcopter RC Helicopter Toys","USD 16.09","36.00%","USD","7","USD 1.13","0","Good","0","https://s.click.aliexpress.com/e/_DFcQVRH",,,,,,,,
"1005003607472758","https://ae04.alicdn.com/kf/Heda5986d96d0483cabfc06380529ed5eg.jpg","","Mini LED Light Toys RC Drone Helicopter Aircraft Suspension Induction Drone Fly Flashing helicopter Toy Quadcopter Dron Kids Toy","USD 3.66","51.00%","USD","8.0","USD 0.29","0","No Score","0","https://s.click.aliexpress.com/e/_DkE6P8B",,,,,,,,
"1005002793159561","https://ae04.alicdn.com/kf/H072671a67924418bab20e00fe66eef39q.jpg","","E99 Pro2 Dual-lens Drone, Folding Quadcopter, Air Pressure Altitude Remote Control Aircraft Fixed","USD 4.17","19.00%","USD","8.0","USD 0.33","1","Good","0","https://s.click.aliexpress.com/e/_DCFIctN",,,,,,,,
"1005004647691277","https://ae04.alicdn.com/kf/S32912eba52a24e9caf6513f13719e318V.jpg","","2022 New AE11 Drone 8K HD Professional ESC Camera Long Battery Life Laser Obstacle Avoidance Aerial Photography Quadcopter Toys","USD 47.09","46.00%","USD","10.0","USD 4.71","0","Good","0","https://s.click.aliexpress.com/e/_DmjRdVv",,,,,,,,
"1005003499903645","https://ae04.alicdn.com/kf/H07ac3405a131484f9a3482ca37d5e71dw.jpg","","Drone X2 PRO3 RC Drone 4K Professional HD Camera With 5G WIFI GPS Brushless Motor Three-Axis Gimbal Quadcopter FPV Dron Toys","USD 117.12","30.00%","USD","7","USD 8.20","1","Good","1","https://s.click.aliexpress.com/e/_Dd94dRH",,,,,,,,
"1005004650409390","https://ae04.alicdn.com/kf/Se830683091f94dd1b054d7db577b46c00.jpg","https://cloud.video.taobao.com/play/u/1976849238/p/1/e/6/t/10301/1100080978575.mp4","LSRC-E525/E88 Drone 4k Profesional Foldable RC Drone Helicopter FPV RC Quadcopters Altitude Hold Headless Mode Quadcopter Toy","USD 10.24","25.00%","USD","7","USD 0.72","0","Below Average","0","https://s.click.aliexpress.com/e/_DCGttZh",,,,,,,,
"1005004542757824","https://ae04.alicdn.com/kf/Scb39bef5ae004ad88d197826041dfed3O.jpg","https://cloud.video.taobao.com/play/u/2206653223038/p/1/e/6/t/10301/320161194220.mp4","XKJ GPS Drone 4K HD Camera 5G WiFi FPV 2 Axis Gimbal 30 Minutes Professional 5KM RC Foldable Quadcopter Vs F11 Pro","USD 222.68","49.00%","USD","7","USD 15.59","0","Good","0","https://s.click.aliexpress.com/e/_Dmao603",,,,,,,,
"1005003924118114","https://ae04.alicdn.com/kf/Sc622565e344e4a18b200e9003c52e936D.jpg","https://cloud.video.taobao.com/play/u/2213093093116/p/1/e/6/t/10301/347613844011.mp4","V2 Mini RC Drone With 4K Camera HD Wifi Fpv Photography Foldable Quadcopter Altitude Hold Professional Drones Toys for boys","USD 25.68","50.00%","USD","7","USD 1.80","0","Good","0","https://s.click.aliexpress.com/e/_DBDrrT9",,,,,,,,
"1005004619620417","https://ae04.alicdn.com/kf/S1aa1875a1982497bbbdb2b37736fada9F.jpg","https://cloud.video.taobao.com/play/u/2212992552359/p/1/e/6/t/10301/1100077934289.mp4","L900 Pro SE Drone 4K HD Wifi Dron with camera FPV GPS With Brushless Quadcopter with Adjustable camera Drones","USD 78.76","0.00%","USD","7","USD 5.51","0","Below Average","0","https://s.click.aliexpress.com/e/_DBHPeSf",,,,,,,,
"1005003653615838","https://ae04.alicdn.com/kf/H7ac182520f134ebc86d5ab9bae44bab4k.jpg","https://cloud.video.taobao.com/play/u/2208132857401/p/1/e/6/t/10301/1100019343098.mp4","2022 New K90 Max GPS Drone 360 Degree Laser Obstacle Avoidance 4K HD Camera Aerial Photography Brushless RC Quadcopter Vs L900","USD 120.51","48.00%","USD","7","USD 8.44","5","Below Average","3.8","https://s.click.aliexpress.com/e/_Dl3IUyb",,,,,,,,
"1005004562137840","https://ae04.alicdn.com/kf/S6d7cfc63ca5c4160a7684a3b3bb40766H.jpg","","Z5 X17 Drone 6K Professional 2-Axis Gimbal Brushless Dron 5G WIFI GPS Optical Flow Foldable RC Quadcopter 30min Flight Aircraft","USD 153.82","51.00%","USD","7","USD 10.77","0","Good","0","https://s.click.aliexpress.com/e/_DE1EZF9",,,,,,,,
